subj,RT,cond,type,confresponse
101,0.6421999931335449,words,2,2
101,0.7903000116348267,words,1,5
101,0.8871999979019165,words,1,5
101,0.9990999698638916,words,2,2
101,0.6575000286102295,words,1,5
101,1.0259000062942505,words,1,5
101,1.0293999910354614,words,1,5
101,1.9235999584197998,words,1,2
101,1.7616000175476074,words,1,5
101,0.5952999591827393,words,2,2
101,4.790899753570557,faces,1,6
101,2.968400001525879,faces,2,1
101,1.562999963760376,faces,1,1
101,1.5933001041412354,faces,2,5
101,1.2710000276565552,faces,2,1
101,2.058000087738037,faces,1,5
101,1.0611000061035156,faces,1,2
101,0.7062000036239624,faces,2,2
101,0.8469000458717346,faces,2,2
101,0.6818000078201294,faces,2,2
101,1.3443000316619873,faces,1,5
101,1.3763999938964844,faces,2,2
101,0.910599946975708,faces,1,2
101,1.0175999402999878,faces,2,5
101,0.8629999756813049,faces,1,5
101,1.3459999561309814,faces,1,5
101,1.1124000549316406,faces,1,2
101,1.2615000009536743,faces,2,2
101,0.830299973487854,faces,2,2
101,1.4424999952316284,faces,2,5
101,0.8217999935150146,faces,2,2
101,1.8268001079559326,faces,2,5
101,0.8787999749183655,faces,2,2
101,1.979200005531311,faces,1,2
101,0.7314000129699707,faces,2,2
101,1.7621999979019165,faces,2,2
101,0.8156999945640564,faces,2,5
101,0.958299994468689,faces,2,5
101,1.357800006866455,faces,2,5
101,0.8774999976158142,faces,2,2
101,0.9117000102996826,faces,1,2
101,1.0398000478744507,faces,1,5
101,1.9907000064849854,faces,1,5
101,1.4565000534057617,faces,2,2
101,1.152899980545044,faces,1,5
101,0.8416000008583069,faces,1,2
101,1.2368000745773315,faces,1,5
101,0.8654000163078308,faces,2,2
101,2.1786999702453613,faces,1,5
101,1.017799973487854,faces,1,5
101,0.9030999541282654,faces,2,2
101,1.4319000244140625,faces,2,2
101,0.8115999698638916,faces,1,2
101,0.7599999904632568,faces,1,5
101,1.079800009727478,faces,1,5
101,0.9115999937057495,faces,1,5
101,0.8845000267028809,faces,1,5
101,1.7748000621795654,faces,1,5
101,1.8648000955581665,faces,2,5
101,1.0121999979019165,faces,2,2
101,1.510699987411499,faces,1,2
101,0.8325999975204468,faces,2,2
101,0.9215999841690063,faces,2,2
101,0.7670000195503235,faces,2,5
101,1.5741000175476074,faces,1,2
101,0.9641000032424927,faces,1,5
101,0.906000018119812,faces,2,2
101,0.9415000081062317,faces,2,2
101,2.7488999366760254,faces,1,2
101,0.7990999817848206,faces,2,5
101,1.1949000358581543,faces,1,5
101,0.656499981880188,faces,1,2
101,1.229200005531311,faces,1,5
101,1.3001999855041504,faces,2,5
101,1.4509000778198242,faces,2,5
101,0.8700000047683716,faces,1,2
101,1.2324999570846558,faces,1,5
101,2.5002999305725098,faces,1,5
101,0.8461999893188477,faces,2,2
101,1.4601999521255493,faces,2,5
101,0.9409999847412109,faces,1,5
101,0.6299000382423401,faces,2,2
101,0.8567999601364136,faces,1,2
101,2.030600070953369,faces,2,2
101,0.7320999503135681,faces,2,5
101,3.1026999950408936,faces,1,2
101,0.6931999921798706,faces,1,5
101,0.8093000054359436,faces,1,5
101,1.253600001335144,faces,2,2
101,0.7760000228881836,faces,1,5
101,1.2135000228881836,faces,1,5
101,1.4606000185012817,faces,2,5
101,1.8421000242233276,faces,1,2
101,0.739799976348877,faces,1,5
101,0.859499990940094,faces,2,2
101,1.42330002784729,faces,1,2
101,0.7172999978065491,faces,2,5
101,0.7662000060081482,faces,2,2
101,0.6225999593734741,faces,2,5
101,1.449199914932251,faces,1,5
101,1.0364999771118164,faces,1,5
101,0.6014999747276306,faces,2,2
101,0.5920999646186829,faces,2,2
101,0.7804000377655029,faces,2,5
101,2.7786002159118652,faces,1,2
101,0.9937999844551086,faces,1,5
101,1.744800090789795,words,1,5
101,0.9570000171661377,words,2,2
101,0.7474000453948975,words,2,2
101,0.6437000036239624,words,2,5
101,0.6377000212669373,words,1,5
101,0.7799000144004822,words,2,5
101,0.9060999751091003,words,2,2
101,0.7727000117301941,words,1,5
101,1.2271000146865845,words,1,5
101,0.5259000062942505,words,1,2
101,2.030400037765503,words,2,2
101,0.6845999956130981,words,1,5
101,0.8388000130653381,words,1,2
101,0.579200029373169,words,1,5
101,0.8827999830245972,words,2,2
101,0.7414000034332275,words,1,5
101,0.7012999653816223,words,1,5
101,0.5820000171661377,words,2,2
101,0.707099974155426,words,1,5
101,0.901900053024292,words,1,5
101,1.5260999202728271,words,1,2
101,0.9754000306129456,words,2,5
101,0.7919000387191772,words,1,5
101,0.5880999565124512,words,2,2
101,1.0573999881744385,words,1,5
101,0.5655999779701233,words,2,2
101,0.6064000129699707,words,2,2
101,0.7615000009536743,words,2,2
101,0.7530999779701233,words,2,5
101,0.7089000344276428,words,2,2
101,1.0983000993728638,words,2,2
101,0.7813000082969666,words,2,5
101,0.6965999603271484,words,1,5
101,0.900700032711029,words,2,2
101,0.7670000195503235,words,2,2
101,1.0351999998092651,words,1,5
101,0.9010000228881836,words,2,2
101,0.7134000062942505,words,1,5
101,0.8029999732971191,words,2,2
101,1.1276999711990356,words,1,5
101,0.8069000244140625,words,1,5
101,0.9110999703407288,words,2,2
101,0.6570000052452087,words,1,2
101,0.6247999668121338,words,1,5
101,0.6454000473022461,words,2,2
101,2.2130000591278076,words,2,2
101,0.6324999928474426,words,1,5
101,0.4311000108718872,words,1,2
101,1.0206999778747559,words,1,5
101,0.6585000157356262,words,1,5
101,0.8187000155448914,words,1,5
101,0.9535999894142151,words,1,5
101,1.3101999759674072,words,1,1
101,0.6814000010490417,words,2,1
101,0.9629000425338745,words,2,5
101,0.4887999892234802,words,2,1
101,0.5715999603271484,words,2,1
101,0.9067000150680542,words,2,1
101,0.9540999531745911,words,2,1
101,0.5599000453948975,words,1,5
101,0.7937999963760376,words,1,1
101,0.8384000062942505,words,2,1
101,0.7096999883651733,words,2,5
101,0.9657000303268433,words,2,1
101,1.7899000644683838,words,1,5
101,3.875699996948242,words,1,5
101,5.341399669647217,words,2,2
101,3.2844998836517334,words,1,2
101,1.18559992313385,words,1,5
101,1.3708000183105469,words,2,2
101,1.0715999603271484,words,1,5
101,1.0768001079559326,words,1,5
101,3.9821999073028564,words,1,2
101,3.7146999835968018,words,1,5
101,1.2654999494552612,words,2,2
101,2.8638999462127686,words,1,2
101,1.7484999895095825,words,2,2
101,0.6177999973297119,words,1,5
101,0.7353000044822693,words,2,5
101,1.1523000001907349,words,1,2
101,0.880299985408783,words,2,2
101,0.7292999625205994,words,2,2
101,0.6269999742507935,words,2,5
101,0.7351999878883362,words,1,5
101,0.6004000306129456,words,2,2
101,0.7289000153541565,words,2,2
101,0.519599974155426,words,1,5
101,0.7984000444412231,words,1,2
101,0.7620999813079834,words,1,5
101,1.3804999589920044,words,2,2
101,0.7132999897003174,words,2,5
101,1.0820000171661377,words,1,5
101,0.7334000468254089,words,2,2
101,0.804900050163269,words,2,2
101,0.8824000358581543,words,2,2
101,0.5577999949455261,words,1,5
101,1.531000018119812,faces,1,2
101,0.9866999983787537,faces,2,2
101,1.0334999561309814,faces,2,2
101,0.7889999747276306,faces,1,5
101,1.0358999967575073,faces,1,5
101,1.0800999402999878,faces,2,2
101,1.0266999006271362,faces,2,2
101,1.125499963760376,faces,1,2
101,0.5094000101089478,faces,1,5
101,1.017199993133545,faces,2,2
101,1.1931999921798706,faces,1,5
101,2.1465001106262207,faces,2,5
101,0.6359000205993652,faces,2,2
101,0.9010999798774719,faces,1,2
101,0.7857999801635742,faces,1,2
101,1.152500033378601,faces,2,2
101,0.6894000172615051,faces,1,5
101,0.8094000220298767,faces,2,5
101,1.1679999828338623,faces,1,5
101,0.8402000069618225,faces,1,2
101,1.6835999488830566,faces,1,5
101,0.7897999882698059,faces,1,2
101,0.8329000473022461,faces,2,2
101,1.1425000429153442,faces,1,5
101,0.7577999830245972,faces,2,2
101,0.782200038433075,faces,2,2
101,1.548799991607666,faces,1,2
101,1.538599967956543,faces,2,5
101,1.812999963760376,faces,2,2
101,0.8172000050544739,faces,1,2
101,0.7340999841690063,faces,2,2
101,0.944599986076355,faces,2,5
101,1.229200005531311,faces,1,5
101,1.3229000568389893,faces,2,5
101,0.6141999959945679,faces,1,2
101,0.7344000339508057,faces,2,2
101,0.7857999801635742,faces,2,5
101,0.7494999766349792,faces,1,5
101,0.7924000024795532,faces,2,2
101,1.2928999662399292,faces,1,5
101,1.042199969291687,faces,2,5
101,0.8660999536514282,faces,2,2
101,0.863099992275238,faces,1,2
101,1.4656999111175537,faces,2,2
101,0.8234000205993652,faces,2,2
101,0.690500020980835,faces,1,5
101,1.0546000003814697,faces,1,5
101,1.0002000331878662,faces,1,5
101,3.046800136566162,faces,2,1
101,4.136499881744385,faces,1,1
101,1.4010000228881836,faces,1,2
101,0.9517000317573547,faces,1,5
101,1.0930999517440796,faces,2,2
101,0.8235999941825867,faces,2,5
101,1.0759999752044678,faces,1,5
101,2.191499948501587,faces,2,5
101,0.9571999907493591,faces,2,5
101,1.2620999813079834,faces,2,2
101,1.2875999212265015,faces,1,2
101,0.6419000029563904,faces,2,2
101,0.7219000458717346,faces,2,5
101,0.7466999888420105,faces,1,2
101,0.9269999861717224,faces,1,5
101,1.480199933052063,faces,2,2
101,0.5960999727249146,faces,1,5
101,1.1194000244140625,faces,2,5
101,0.7376999855041504,faces,2,5
101,0.6879000067710876,faces,1,5
101,2.1323001384735107,faces,1,2
101,0.9402999877929688,faces,2,2
101,1.1021000146865845,faces,2,5
101,0.8309999704360962,faces,2,2
101,1.2028000354766846,faces,2,2
101,1.000599980354309,faces,2,2
101,0.669700026512146,faces,1,5
101,0.9050999879837036,faces,1,5
101,0.7920999526977539,faces,2,2
101,0.6940000057220459,faces,1,5
101,1.1608999967575073,faces,2,5
101,0.8877999782562256,faces,2,2
101,0.8750999569892883,faces,1,2
101,1.6854000091552734,faces,2,5
101,1.0430999994277954,faces,1,5
101,0.9164000153541565,faces,1,5
101,0.8542999625205994,faces,1,5
101,0.7892999649047852,faces,1,2
101,0.7045999765396118,faces,1,2
101,1.4936000108718872,faces,1,5
101,0.989799976348877,faces,2,2
101,2.623300075531006,faces,2,5
101,0.7982999682426453,faces,1,5
101,2.9751999378204346,faces,2,2
101,0.6583999991416931,faces,2,2
101,0.7745999693870544,faces,1,5
101,1.0089000463485718,faces,1,2
101,0.588699996471405,faces,1,5
101,0.843500018119812,words,2,5
101,0.6219000220298767,words,2,2
101,0.661300003528595,words,2,2
101,0.6897000074386597,words,1,5
101,0.6380000114440918,words,1,5
101,0.6850000023841858,words,2,2
101,0.6132999658584595,words,1,5
101,0.5223000049591064,words,1,2
101,0.9169000387191772,words,2,2
101,0.6536999940872192,words,1,5
101,0.5532000064849854,words,1,2
101,0.6154999732971191,words,1,5
101,0.877299964427948,words,1,5
101,0.5978000164031982,words,2,2
101,1.203800082206726,words,2,5
101,0.47110000252723694,words,1,2
101,0.8352000117301941,words,1,5
101,1.1445000171661377,words,1,5
101,1.9273000955581665,words,1,5
101,0.6480000019073486,words,2,2
101,1.3321999311447144,words,1,5
101,0.7342000007629395,words,1,2
101,0.6235999464988708,words,2,2
101,0.8335999846458435,words,2,5
101,1.3353999853134155,words,2,2
101,0.9514000415802002,words,2,2
101,0.7925000190734863,words,2,5
101,0.6692999601364136,words,2,5
101,0.6785999536514282,words,2,2
101,0.6266999840736389,words,2,5
101,0.7583000063896179,words,2,2
101,0.8370000123977661,words,2,2
101,0.7070000171661377,words,2,2
101,0.5759000182151794,words,1,5
101,0.6812000274658203,words,1,5
101,0.5650999546051025,words,2,2
101,1.6376999616622925,words,1,5
101,0.719700038433075,words,1,5
101,0.7545999884605408,words,1,5
101,0.786300003528595,words,2,2
101,0.9735999703407288,words,1,2
101,0.7087999582290649,words,2,2
101,0.7020000219345093,words,1,5
101,1.1746999025344849,words,1,2
101,0.5669000148773193,words,1,5
101,0.7509999871253967,words,2,2
101,1.2481999397277832,words,1,5
101,0.5304000377655029,words,2,2
101,1.1638000011444092,faces,1,2
101,0.9370999932289124,faces,2,2
101,0.7332000136375427,faces,2,5
101,1.4105000495910645,faces,1,2
101,0.9182999730110168,faces,1,2
101,0.6712999939918518,faces,2,2
101,0.6837999820709229,faces,1,2
101,0.948199987411499,faces,2,5
101,0.941100001335144,faces,2,5
101,1.7029999494552612,faces,1,5
101,0.925599992275238,faces,1,2
101,1.3253000974655151,faces,2,2
101,0.8145999908447266,faces,1,5
101,1.2858000993728638,faces,2,5
101,0.8382999897003174,faces,2,5
101,0.8090000152587891,faces,2,2
101,1.416599988937378,faces,2,2
101,0.8299000263214111,faces,2,2
101,0.7445999979972839,faces,1,2
101,0.8079000115394592,faces,1,2
101,0.6868000030517578,faces,2,2
101,0.9128000140190125,faces,2,5
101,1.0103000402450562,faces,2,2
101,2.1682000160217285,faces,1,2
101,0.7757999897003174,faces,1,5
101,0.7634000182151794,faces,1,2
101,0.8289000391960144,faces,1,2
101,0.6150999665260315,faces,1,2
101,0.7975999712944031,faces,2,5
101,1.430899977684021,faces,1,5
101,0.8246999979019165,faces,2,5
101,0.7174999713897705,faces,2,2
101,0.7110000252723694,faces,1,2
101,1.0658999681472778,faces,2,2
101,0.628000020980835,faces,2,5
101,1.26419997215271,faces,1,5
101,0.8587999939918518,faces,1,2
101,0.998199999332428,faces,2,5
101,0.715499997138977,faces,2,5
101,1.6966999769210815,faces,1,2
101,0.7754000425338745,faces,1,2
101,0.964900016784668,faces,1,5
101,1.4134000539779663,faces,2,2
101,0.8427000045776367,faces,2,2
101,0.7795999646186829,faces,1,5
101,0.9474999904632568,faces,1,5
101,1.6661999225616455,faces,2,5
101,0.9334999918937683,faces,1,2
101,2.43530011177063,words,1,2
101,0.8220000267028809,words,1,5
101,0.6669999957084656,words,2,2
101,0.9035999774932861,words,1,5
101,0.8330000042915344,words,2,2
101,1.6444000005722046,words,1,5
101,1.0615999698638916,words,1,5
101,0.5390999913215637,words,2,2
101,0.6912000179290771,words,2,2
101,0.7414000034332275,words,2,2
101,0.6774000525474548,words,1,5
101,0.9063000082969666,words,1,2
101,0.6998000144958496,words,1,5
101,0.6922000050544739,words,2,2
101,1.062399983406067,words,2,5
101,0.7994999885559082,words,2,2
101,0.5407000184059143,words,2,2
101,0.6779999732971191,words,1,5
101,0.6037000417709351,words,2,2
101,0.5409000515937805,words,2,2
101,0.5524000525474548,words,2,2
101,1.1991000175476074,words,2,5
101,0.7082000374794006,words,1,5
101,0.8752999901771545,words,1,5
101,0.8637000322341919,words,1,2
101,1.388700008392334,words,2,2
101,1.4644999504089355,words,2,5
101,0.7079000473022461,words,2,2
101,0.7415000200271606,words,2,2
101,0.5891000032424927,words,1,5
101,0.8012999892234802,words,2,2
101,0.7847999930381775,words,2,2
101,0.880299985408783,words,1,5
101,0.7542999982833862,words,2,5
101,1.1729999780654907,words,1,2
101,0.7516999840736389,words,1,2
101,0.7347999811172485,words,2,2
101,0.5273000001907349,words,2,5
101,3.0386998653411865,words,1,2
101,0.684499979019165,words,1,2
101,0.6121000051498413,words,1,5
101,0.6435999870300293,words,1,2
101,0.7514000535011292,words,2,5
101,1.0322999954223633,words,1,2
101,1.0270999670028687,words,1,5
101,0.7842999696731567,words,2,2
101,0.9115999937057495,words,1,5
101,0.8794999718666077,words,1,5
101,1.2979000806808472,words,2,2
101,0.6870999932289124,words,2,2
101,0.7225000262260437,words,2,5
101,0.6915000081062317,words,2,2
101,0.7401999831199646,words,1,5
101,0.8840000033378601,words,2,2
101,0.8090999722480774,words,2,2
101,0.7294000387191772,words,1,2
101,0.8862000107765198,words,1,5
101,0.6819000244140625,words,2,2
101,1.7589999437332153,words,2,2
101,0.6304000020027161,words,1,5
101,0.5478000044822693,words,2,2
101,0.6557000279426575,words,1,5
101,1.1190999746322632,words,2,5
101,0.5609999895095825,words,2,2
101,0.7427000403404236,words,1,5
101,0.5347999930381775,words,2,2
101,0.8000999689102173,words,2,2
101,0.8707000017166138,words,1,5
101,0.583299994468689,words,2,2
101,0.8870000243186951,words,1,5
101,0.7292999625205994,words,2,2
101,0.4417000114917755,words,2,2
101,0.6384000182151794,words,1,5
101,0.7935999631881714,words,1,5
101,0.8955999612808228,words,1,5
101,0.552299976348877,words,1,2
101,0.4478999972343445,words,1,2
101,0.5724000334739685,words,2,5
101,0.5395999550819397,words,1,2
101,2.379300117492676,words,1,2
101,0.7529000043869019,words,2,2
101,0.9514999985694885,words,2,2
101,0.8169000148773193,words,2,5
101,1.1610000133514404,words,1,5
101,0.8270999789237976,words,1,5
101,0.5827000141143799,words,1,2
101,0.5587999820709229,words,2,2
101,0.9498000144958496,words,1,5
101,1.1035000085830688,words,1,5
101,0.4652000069618225,words,2,2
101,0.7645999789237976,words,1,5
101,0.6992000341415405,words,2,2
101,0.858299970626831,words,1,5
101,0.49300000071525574,words,1,2
101,0.8910999894142151,words,1,5
